COUNTY,NAME,TYPE,EASTING,NORTHING,PRIMARY STOCKING OBJECTIVE,SECONDARY STOCKING OBJECTIVE,NUMBER RELEASED,STOCKING DATE,GROWTH STAGE,MARK,HATCHERY,FISH LENGTH (cm),FISH WEIGHT (g),STOCK,STOCK - STRAIN
Lunenburg,BECK,Lake,387159,4911320,Spring Stocking Program,,1558,05/21/2003,1-2 years from date of hatch,No mark or tag,McGowan Lake,22.5,120,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BECK,Lake,387159,4911320,Spring Stocking Program,,952,06/11/2003,1-2 years from date of hatch,No mark or tag,McGowan Lake,25,150,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BECK,Lake,387159,4911320,Spring Stocking Program,,1250,01/01/2004,1-2 years from date of hatch,No mark or tag,McGowan Lake,25,150,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BECK,Lake,387159,4911320,Spring Stocking Program,,1500,05/19/2004,1-2 years from date of hatch,No mark or tag,McGowan Lake,22,125,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BECK,Lake,387159,4911320,Spring Stocking Program,,1866,04/26/2005,1-2 years from date of hatch,No mark or tag,McGowan Lake,20,100,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BECK,Lake,387159,4911320,Spring Stocking Program,,1247,05/18/2005,1-2 years from date of hatch,No mark or tag,McGowan Lake,22.5,150,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BECK,Lake,387159,4911320,Spring Stocking Program,,938,06/14/2005,1-2 years from date of hatch,No mark or tag,McGowan Lake,22.5,150,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BECK,Lake,387159,4911320,Spring Stocking Program,,1870,05/16/2006,1-2 years from date of hatch,No mark or tag,McGowan Lake,25,100,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BECK,Lake,387159,4911320,Spring Stocking Program,,1400,06/07/2006,1-2 years from date of hatch,No mark or tag,McGowan Lake,20,100,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BECK,Lake,387159,4911320,Spring Stocking Program,,1000,05/13/2008,1-2 years from date of hatch,No mark or tag,McGowan Lake,20,100,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BECK,Lake,387159,4911320,Spring Stocking Program,,1000,06/17/2008,1-2 years from date of hatch,No mark or tag,McGowan Lake,20,100,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BECK,Lake,387159,4911320,Spring Stocking Program,,1000,05/27/2009,1-2 years from date of hatch,No mark or tag,McGowan Lake,20,100,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BECK,Lake,387159,4911320,Spring Stocking Program,,1000,05/13/2010,1-2 years from date of hatch,No mark or tag,McGowan Lake,20,100,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BECK,Lake,387159,4911320,Spring Stocking Program,,1000,05/17/2011,1-2 years from date of hatch,No mark or tag,McGowan Lake,20,100,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BECK,Lake,387159,4911320,Spring Stocking Program,,1000,06/03/1991,1-2 years from date of hatch,No mark or tag,McGowan Lake,22,112,Brook Trout,Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings
Lunenburg,BECK,Lake,387159,4911320,Spring Stocking Program,,1000,06/08/1993,1-2 years from date of hatch,No mark or tag,McGowan Lake,22,101,Brook Trout,Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings
Lunenburg,BECK,Lake,387159,4911320,Spring Stocking Program,,1800,04/23/1997,1-2 years from date of hatch,No mark or tag,McGowan Lake,19,77,Brook Trout,Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings
Lunenburg,BECK,Lake,387159,4911320,Spring Stocking Program,,1600,06/12/1997,1-2 years from date of hatch,No mark or tag,McGowan Lake,22,125,Brook Trout,Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings
Lunenburg,BEZANSON,Lake,399119,4942900,Spring Stocking Program,,200,05/20/1976,1-2 years from date of hatch,No mark or tag,Mersey,22.2,126,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BEZANSON,Lake,399119,4942900,Spring Stocking Program,,200,05/13/1977,1-2 years from date of hatch,Adipose fin clip only,Mersey,17.5,66,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BIG MUSHAMUSH,Lake,377024,4927360,Spring Stocking Program,,798,05/27/1976,1-2 years from date of hatch,No mark or tag,Mersey,22.2,126,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BIG MUSHAMUSH,Lake,377024,4927360,Spring Stocking Program,,401,05/05/1977,1-2 years from date of hatch,Adipose fin clip only,Mersey,16.5,56,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BLYSTEINER,Lake,381667,4919930,Fall Stocking Program,,1080,10/06/1980,20-26 weeks after absorption of yolk sac,Adipose fin clip only,Yarmouth,15.4,44,Brook Trout,Brook Trout - domestic (Antigonish) stock from eggs produced by broodstock maintained at Yarmouth Hatchery
Lunenburg,BLYSTEINER,Lake,381667,4919930,Spring Stocking Program,,500,05/10/1976,1-2 years from date of hatch,Adipose fin clip only,Mersey,19.8,117,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BLYSTEINER,Lake,381667,4919930,Spring Stocking Program,,416,05/04/1977,1-2 years from date of hatch,Adipose fin clip only,Mersey,16.5,67,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BLYSTEINER,Lake,381667,4919930,Fall Stocking Program,,5000,10/25/1990,20-26 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,10.5,13,Brook Trout,Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings
Lunenburg,BLYSTEINER,Lake,381667,4919930,Spring Stocking Program,,1000,06/05/1991,1-2 years from date of hatch,No mark or tag,McGowan Lake,22,112,Brook Trout,Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings
Lunenburg,BRANCH,Lake,376894,4900354,Spring Stocking Program,,400,05/04/1976,1-2 years from date of hatch,No mark or tag,Mersey,25,156,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BRANCH,Lake,376894,4900354,Spring Stocking Program,,332,05/04/1977,1-2 years from date of hatch,Adipose fin clip only,Mersey,16.5,67,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BRUHM,Lake,372559,4922914,Fall Stocking Program,,6000,10/24/2000,26-52 weeks after absorption of yolk sac,Adipose fin clip only,McGowan Lake,22.5,120,Brook Trout,"Brook Trout - South River, Antigonish, sea-run"
Lunenburg,BRUHM,Lake,372559,4922914,Fall Stocking Program,,7000,10/27/2005,26-52 weeks after absorption of yolk sac,Adipose fin clip only,McGowan Lake,20,50,Brook Trout,"Brook Trout - South River, Antigonish, sea-run"
Lunenburg,BUTLER,Lake,367376,4952340,Fall Stocking Program,,3350,11/09/1987,26-52 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,12.7,23,Brook Trout,"Brook Trout  - hybrids produced by crossing domestic females with wild males from Flat Lake, Nova Scotia"
Lunenburg,BUTLER,Lake,367376,4952340,Spring Stocking Program,,750,05/01/1990,26-52 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,21,130,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BUTLER,Lake,367376,4952340,Spring Stocking Program,,500,05/14/1990,1-2 years from date of hatch,No mark or tag,McGowan Lake,21,130,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BUTLER,Lake,367376,4952340,Spring Stocking Program,,600,06/19/1990,1-2 years from date of hatch,No mark or tag,McGowan Lake,22,152,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BUTLER,Lake,367376,4952340,Fall Stocking Program,,2500,10/18/1990,20-26 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,9,9,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BUTLER,Lake,367376,4952340,Spring Stocking Program,,500,05/20/1992,1-2 years from date of hatch,No mark or tag,McGowan Lake,20,91,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BUTLER,Lake,367376,4952340,Fall Stocking Program,,6000,09/22/1992,14-20 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,11,15,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BUTLER,Lake,367376,4952340,Spring Stocking Program,,750,04/23/1994,1-2 years from date of hatch,No mark or tag,McGowan Lake,21,111,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BUTLER,Lake,367376,4952340,Spring Stocking Program,,1120,04/26/1996,1-2 years from date of hatch,No mark or tag,McGowan Lake,23,145,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BUTLER,Lake,367376,4952340,Spring Stocking Program,,700,05/11/1998,1-2 years from date of hatch,No mark or tag,McGowan Lake,20,100,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BUTLER,Lake,367376,4952340,Fall Stocking Program,,3150,11/17/1998,26-52 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,20,66.8,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BUTLER,Lake,367376,4952340,Spring Stocking Program,,800,06/09/1999,1-2 years from date of hatch,No mark or tag,McGowan Lake,24,125,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BUTLER,Lake,367376,4952340,Spring Stocking Program,,750,05/16/2000,1-2 years from date of hatch,No mark or tag,McGowan Lake,20,100,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BUTLER,Lake,367376,4952340,Fall Stocking Program,,2500,10/05/2000,26-52 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,17.5,50,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BUTLER,Lake,367376,4952340,Spring Stocking Program,,980,05/30/2001,1-2 years from date of hatch,No mark or tag,McGowan Lake,23,143,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BUTLER,Lake,367376,4952340,Spring Stocking Program,,1120,06/26/2002,1-2 years from date of hatch,No mark or tag,McGowan Lake,22,135,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BUTLER,Lake,367376,4952340,Spring Stocking Program,,952,06/10/2003,1-2 years from date of hatch,No mark or tag,McGowan Lake,25,150,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BUTLER,Lake,367376,4952340,Spring Stocking Program,,750,06/01/2004,1-2 years from date of hatch,No mark or tag,McGowan Lake,22,150,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BUTLER,Lake,367376,4952340,Spring Stocking Program,,938,06/06/2005,1-2 years from date of hatch,No mark or tag,McGowan Lake,22.5,150,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BUTLER,Lake,367376,4952340,Spring Stocking Program,,1400,05/30/2006,1-2 years from date of hatch,No mark or tag,McGowan Lake,25,100,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,BUTLER,Lake,367376,4952340,Fall Stocking Program,,2500,10/25/1988,26-52 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,14,30,Brook Trout,Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings
Lunenburg,BUTLER,Lake,367376,4952340,Fall Stocking Program,,2500,10/19/1989,20-26 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,14,32,Brook Trout,Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings
Lunenburg,BUTLER,Lake,367376,4952340,Spring Stocking Program,,840,05/20/1997,1-2 years from date of hatch,No mark or tag,McGowan Lake,20,83,Brook Trout,Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings
Lunenburg,BUTLER,Lake,367376,4952340,Spring Stocking Program,,1050,06/17/1997,1-2 years from date of hatch,No mark or tag,McGowan Lake,22,143,Brook Trout,Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings
Lunenburg,BUTLER,Lake,367376,4952340,Spring Stocking Program,,450,06/24/1997,1-2 years from date of hatch,No mark or tag,McGowan Lake,22,167,Brook Trout,Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings
Lunenburg,CAHOON,Brook,372978,4894053,Spring Stocking Program,,200,04/07/1977,1-2 years from date of hatch,Adipose fin clip only,Yarmouth,19.5,86,Brook Trout,Brook Trout - domestic (Antigonish) stock from eggs produced by broodstock maintained at Yarmouth Hatchery
Lunenburg,CAHOON,Brook,372978,4894053,Spring Stocking Program,,100,05/03/1976,1-2 years from date of hatch,No mark or tag,Mersey,25,156,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,CHINA,Lake,375615,4900510,Spring Stocking Program,,500,06/05/1991,1-2 years from date of hatch,No mark or tag,McGowan Lake,22,112,Brook Trout,Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings
Lunenburg,CHRISTY,Lake,389339,4962293,Spring Stocking Program,,202,04/22/1976,1-2 years from date of hatch,No mark or tag,Coldbrook,17.7,59,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,CHRISTY,Lake,389339,4962293,Spring Stocking Program,,251,05/26/1977,1-2 years from date of hatch,Adipose fin clip only,Mersey,17.4,66,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,CHRISTY,Lake,389339,4962293,Spring Stocking Program,,500,06/20/1995,1-2 years from date of hatch,No mark or tag,McGowan Lake,22,136,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,CHRISTY,Lake,389339,4962293,Spring Stocking Program,,500,05/11/1998,1-2 years from date of hatch,No mark or tag,McGowan Lake,20,100,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,CHRISTY,Lake,389339,4962293,Fall Stocking Program,,2000,11/06/2008,20-26 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,12.5,25,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,CHURCH,Lake,372687,4933980,Spring Stocking Program,,500,05/20/1992,1-2 years from date of hatch,No mark or tag,McGowan Lake,20,91,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,CHURCH,Lake,372687,4933980,Spring Stocking Program,,6800,01/11/1995,20-26 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,12,20,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,CHURCH,Lake,372687,4933980,Fall Stocking Program,,3200,10/06/1998,26-52 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,17.5,50,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,CHURCH,Lake,372687,4933980,Fall Stocking Program,,4000,10/06/1999,26-52 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,10,10,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,CHURCH,Lake,372687,4933980,Fall Stocking Program,,2500,10/11/2000,26-52 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,17.5,50,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,CHURCH,Lake,372687,4933980,Fall Stocking Program,,2800,10/21/2002,26-52 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,18,50,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,CHURCH,Lake,372687,4933980,Fall Stocking Program,,2000,09/29/2008,20-26 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,12.5,25,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,CHURCH,Lake,372687,4933980,Spring Stocking Program,,1000,06/04/1991,1-2 years from date of hatch,No mark or tag,McGowan Lake,22,112,Brook Trout,Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings
Lunenburg,CHURCH,Lake,372687,4933980,Fall Stocking Program,,5984,10/27/1993,20-26 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,15.5,45,Brook Trout,Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings
Lunenburg,CHURCH,Lake,372687,4933980,Fall Stocking Program,,4620,10/21/1994,20-26 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,13.5,30,Brook Trout,Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings
Lunenburg,CHURCH,Lake,372687,4933980,Fall Stocking Program,,7200,10/06/1997,20-26 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,12,22,Brook Trout,Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings
Lunenburg,CHURCH,Lake,372687,4933980,Fall Stocking Program,,4667,10/14/2003,26-52 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,16,60,Brook Trout,Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings
Lunenburg,CHURCH,Lake,372687,4933980,Fall Stocking Program,,2000,10/15/2004,26-52 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,17.5,100,Brook Trout,Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings
Lunenburg,CHURCH,Lake,372687,4933980,Fall Stocking Program,,1866,10/31/2005,26-52 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,20,75,Brook Trout,Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings
Lunenburg,CHURCH,Lake,372687,4933980,Fall Stocking Program,,1866,11/07/2006,26-52 weeks after absorption of yolk sac,No mark or tag,McGowan Lake,17.5,75,Brook Trout,Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings
Lunenburg,CLEARLAND,Lake,389022,4924030,Spring Stocking Program,,400,05/13/1976,1-2 years from date of hatch,Adipose fin clip only,Mersey,19.8,117,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,CLEARLAND,Lake,389022,4924030,Spring Stocking Program,,199,05/04/1977,1-2 years from date of hatch,Adipose fin clip only,Mersey,16.5,56,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,CLEARLAND,Lake,389022,4924030,Spring Stocking Program,,25,05/30/1985,14-20 weeks after absorption of yolk sac,No mark or tag,Frasers Mills,43.4,908,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,CLEARLAND,Lake,389022,4924030,Spring Stocking Program,,2999,05/30/1985,1-2 years from date of hatch,No mark or tag,Frasers Mills,16.7,51,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,CLEARLAND,Lake,389022,4924030,Spring Stocking Program,,2000,04/17/1986,1-2 years from date of hatch,No mark or tag,Yarmouth,20.7,100,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Lunenburg,CLEARLAND,Lake,389022,4924030,Spring Stocking Program,,1750,05/09/1986,1-2 years from date of hatch,No mark or tag,Yarmouth,24.5,166,Brook Trout,Brook Trout - Domestic stock - Antigonish 
